age,job,years,credit_amount,gen,savings,checkings,livein_free,livein_own,livein_rent,what4_business,what4_car,what4_domestic appliances,what4_education,what4_furniture/equipment,what4_radio/TV,what4_repairs,what4_vacation/others,risk
-1.090079550021962,0.2273094713866401,0.3400886649217108,-0.680470968035474,1.4216114170120544,-0.46030721197422664,-0.659357217149547,-0.3150184775872267,-1.5411035007422444,1.9631435465267595,-0.31943828249996997,1.507556722888818,-0.1186781658193853,-0.25306008943923786,-0.5381005842832455,-0.623752774836117,-0.10821091383745125,-0.10821091383745125,0
0.10361972908954005,0.2273094713866401,-0.7714018993867354,-0.7592007522650169,1.4216114170120544,-0.46030721197422664,-0.659357217149547,-0.3150184775872267,0.6488856845230502,-0.5093871009938239,-0.31943828249996997,-0.66332495807108,-0.1186781658193853,-0.25306008943923786,-0.5381005842832455,1.6031992807771271,-0.10821091383745125,-0.10821091383745125,1
-1.090079550021962,0.2273094713866401,1.4515792292301573,0.6078819911115468,-0.7034271025353762,-0.46030721197422664,2.652762757369108,-0.3150184775872267,0.6488856845230502,-0.5093871009938239,-0.31943828249996997,-0.66332495807108,-0.1186781658193853,-0.25306008943923786,-0.5381005842832455,1.6031992807771271,-0.10821091383745125,-0.10821091383745125,1
0.10361972908954005,1.7860029894664589,1.4515792292301573,2.190298515195403,-0.7034271025353762,-0.46030721197422664,0.9967027701097804,-0.3150184775872267,-1.5411035007422444,1.9631435465267595,-0.31943828249996997,1.507556722888818,-0.1186781658193853,-0.25306008943923786,-0.5381005842832455,-0.623752774836117,-0.10821091383745125,-0.10821091383745125,1
-0.09533015076237689,-1.3313840466931786,-0.7714018993867354,-1.053264317201852,-0.7034271025353762,0.9600693278319584,-0.659357217149547,-0.3150184775872267,0.6488856845230502,-0.5093871009938239,-0.31943828249996997,-0.66332495807108,-0.1186781658193853,-0.25306008943923786,-0.5381005842832455,1.6031992807771271,-0.10821091383745125,-0.10821091383745125,0
-0.5927048503921695,0.2273094713866401,-1.3271471815409583,-0.8754705660609641,-0.7034271025353762,-0.46030721197422664,0.9967027701097804,-0.3150184775872267,0.6488856845230502,-0.5093871009938239,-0.31943828249996997,-0.66332495807108,-0.1186781658193853,-0.25306008943923786,-0.5381005842832455,1.6031992807771271,-0.10821091383745125,-0.10821091383745125,1
0.30256960894145707,0.2273094713866401,0.3400886649217108,0.5896333656278779,-0.7034271025353762,0.9600693278319584,0.9967027701097804,-0.3150184775872267,0.6488856845230502,-0.5093871009938239,-0.31943828249996997,1.507556722888818,-0.1186781658193853,-0.25306008943923786,-0.5381005842832455,-0.623752774836117,-0.10821091383745125,-0.10821091383745125,1
-0.6921797903181279,-2.890077564772997,-1.3271471815409583,-1.0626493245934532,-0.7034271025353762,3.0906341375412363,2.652762757369108,-0.3150184775872267,0.6488856845230502,-0.5093871009938239,-0.31943828249996997,1.507556722888818,-0.1186781658193853,-0.25306008943923786,-0.5381005842832455,-0.623752774836117,-0.10821091383745125,-0.10821091383745125,1
-1.090079550021962,-1.3313840466931786,0.3400886649217108,0.2538586567283711,1.4216114170120544,-0.46030721197422664,-0.659357217149547,-0.3150184775872267,-1.5411035007422444,1.9631435465267595,-0.31943828249996997,-0.66332495807108,-0.1186781658193853,-0.25306008943923786,1.85838861582358,-0.623752774836117,-0.10821091383745125,-0.10821091383745125,0
1.3967939481270006,-1.3313840466931786,0.3400886649217108,0.8362505043071741,1.4216114170120544,-0.46030721197422664,0.9967027701097804,-0.3150184775872267,0.6488856845230502,-0.5093871009938239,-0.31943828249996997,-0.66332495807108,-0.1186781658193853,-0.25306008943923786,1.85838861582358,-0.623752774836117,-0.10821091383745125,-0.10821091383745125,1
0.5015194887933742,-1.3313840466931786,-1.3271471815409583,-1.0850690644733891,1.4216114170120544,3.0906341375412363,-0.659357217149547,-0.3150184775872267,0.6488856845230502,-0.5093871009938239,-0.31943828249996997,1.507556722888818,-0.1186781658193853,-0.25306008943923786,-0.5381005842832455,-0.623752774836117,-0.10821091383745125,-0.10821091383745125,1
2.2920684074606275,-1.3313840466931786,-0.7714018993867354,-0.7732782633524186,-0.7034271025353762,-0.46030721197422664,-0.659357217149547,-0.3150184775872267,-1.5411035007422444,1.9631435465267595,3.130495168499706,-0.66332495807108,-0.1186781658193853,-0.25306008943923786,-0.5381005842832455,-0.623752774836117,-0.10821091383745125,-0.10821091383745125,1
1.8941686477567932,0.2273094713866401,0.1276091022423929,0.04582432621454617,-0.7034271025353762,2.3804458676381435,-0.659357217149547,-0.3150184775872267,0.6488856845230502,-0.5093871009938239,-0.31943828249996997,-0.66332495807108,-0.1186781658193853,-0.25306008943923786,1.85838861582358,-0.623752774836117,-0.10821091383745125,-0.10821091383745125,1
-0.9906046100960033,-1.3313840466931786,-0.7714018993867354,-1.105924636454725,1.4216114170120544,-0.46030721197422664,-0.659357217149547,-0.3150184775872267,0.6488856845230502,-0.5093871009938239,-0.31943828249996997,-0.66332495807108,-0.1186781658193853,-0.25306008943923786,-0.5381005842832455,1.6031992807771271,-0.10821091383745125,-0.10821091383745125,0
-0.2942800306142938,1.7860029894664589,-0.7714018993867354,-0.4088271429785748,-0.7034271025353762,-0.46030721197422664,-0.659357217149547,-0.3150184775872267,-1.5411035007422444,1.9631435465267595,-0.31943828249996997,-0.66332495807108,-0.1186781658193853,-0.25306008943923786,-0.5381005842832455,1.6031992807771271,-0.10821091383745125,-0.10821091383745125,1
-0.09533015076237689,0.2273094713866401,-0.030408189477274288,-0.26700925350549115,-0.7034271025353762,-0.46030721197422664,-0.659357217149547,-0.3150184775872267,-1.5411035007422444,1.9631435465267595,-0.31943828249996997,1.507556722888818,-0.1186781658193853,-0.25306008943923786,-0.5381005842832455,-0.623752774836117,-0.10821091383745125,-0.10821091383745125,0
0.30256960894145707,0.2273094713866401,1.4515792292301573,-0.4839072021113838,-0.7034271025353762,-0.46030721197422664,-0.659357217149547,3.1744169664558997,-1.5411035007422444,-0.5093871009938239,-0.31943828249996997,-0.66332495807108,-0.1186781658193853,3.9516306273973294,-0.5381005842832455,-0.623752774836117,-0.10821091383745125,-0.10821091383745125,0
-0.891129670170045,0.2273094713866401,-0.4935292583096239,-0.7732782633524186,-0.7034271025353762,0.9600693278319584,0.9967027701097804,-0.3150184775872267,-1.5411035007422444,1.9631435465267595,-0.31943828249996997,1.507556722888818,-0.1186781658193853,-0.25306008943923786,-0.5381005842832455,-0.623752774836117,-0.10821091383745125,-0.10821091383745125,0
0.10361972908954005,0.2273094713866401,-1.3271471815409583,-0.8076899571216227,1.4216114170120544,-0.46030721197422664,-0.659357217149547,3.1744169664558997,-1.5411035007422444,-0.5093871009938239,-0.31943828249996997,-0.66332495807108,-0.1186781658193853,3.9516306273973294,-0.5381005842832455,-0.623752774836117,-0.10821091383745125,-0.10821091383745125,0
1.3967939481270006,0.2273094713866401,0.6179613059988225,1.2736961266156932,-0.7034271025353762,-0.46030721197422664,-0.659357217149547,-0.3150184775872267,0.6488856845230502,-0.5093871009938239,-0.31943828249996997,-0.66332495807108,-0.1186781658193853,-0.25306008943923786,-0.5381005842832455,-0.623752774836117,9.241212041718338,-0.10821091383745125,1
-0.49322991046621084,1.7860029894664589,-0.7714018993867354,-0.696112647021476,1.4216114170120544,-0.46030721197422664,-0.659357217149547,-0.3150184775872267,0.6488856845230502,-0.5093871009938239,3.130495168499706,-0.66332495807108,-0.1186781658193853,-0.25306008943923786,-0.5381005842832455,-0.623752774836117,-0.10821091383745125,-0.10821091383745125,1
-1.4879793097257956,-1.3313840466931786,-0.7714018993867354,-0.9197886565213028,1.4216114170120544,3.0906341375412363,0.9967027701097804,-0.3150184775872267,-1.5411035007422444,1.9631435465267595,-0.31943828249996997,-0.66332495807108,-0.1186781658193853,-0.25306008943923786,1.85838861582358,-0.623752774836117,-0.10821091383745125,-0.10821091383745125,1
-0.9906046100960033,0.2273094713866401,0.3400886649217108,1.5620244092576612,1.4216114170120544,-0.46030721197422664,0.9967027701097804,3.1744169664558997,-1.5411035007422444,-0.5093871009938239,-0.31943828249996997,-0.66332495807108,-0.1186781658193853,3.9516306273973294,-0.5381005842832455,-0.623752774836117,-0.10821091383745125,-0.10821091383745125,1
-0.6921797903181279,0.2273094713866401,-0.9566503271419735,-0.320712351357431,1.4216114170120544,-0.46030721197422664,-0.659357217149547,-0.3150184775872267,-1.5411035007422444,1.9631435465267595,-0.31943828249996997,-0.66332495807108,-0.1186781658193853,-0.25306008943923786,1.85838861582358,-0.623752774836117,-0.10821091383745125,-0.10821091383745125,1
-0.49322991046621084,0.2273094713866401,0.0622160238445992,1.1761963276029481,1.4216114170120544,-0.46030721197422664,-0.659357217149547,-0.3150184775872267,0.6488856845230502,-0.5093871009938239,-0.31943828249996997,1.507556722888818,-0.1186781658193853,-0.25306008943923786,-0.5381005842832455,-0.623752774836117,-0.10821091383745125,-0.10821091383745125,0
0.20309466901549852,-1.3313840466931786,-1.3271471815409583,-0.7159254404037451,-0.7034271025353762,-0.46030721197422664,-0.659357217149547,-0.3150184775872267,0.6488856845230502,-0.5093871009938239,-0.31943828249996997,-0.66332495807108,-0.1186781658193853,-0.25306008943923786,1.85838861582358,-0.623752774836117,-0.10821091383745125,-0.10821091383745125,1
